id,code,type,name,amount,account_number
3463,1072,federal_account,"Watershed and Flood Prevention Operations, Natural Resources Conservation Service, Agriculture",673177196.17,012-1072
5494,0888,federal_account,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Health and Human Services",671067585.98,075-0888
5497,0891,federal_account,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",668201481.92,075-0891
4108,0178,federal_account,"Payments to the Unemployment Trust Fund, Employment and Training Administration, Labor",666183449.0,016-0178
4119,0400,federal_account,"Salaries and Expenses, Occupational Safety and Health Administration",663427539.19,016-0400
4392,1884,federal_account,"Federal Reserve Bank Reimbursement Fund,  Bureau of the Fiscal Service, Treasury",662912044.82,020-1884
6273,8299,federal_account,Patient-Centered Outcomes Research Trust Fund,653390900.67,579-8299
5532,0959,federal_account,"Public Health Scientific Services, Centers for Disease Control and Prevention, Health and Human Services",652972431.2,075-0959
6431,0408,federal_account,"Food Supply Chain and Agriculture Pandemic Response Program Account, Rural Development Administration, Agriculture",648604093.52,012-0408
4682,4009,federal_account,"Servicemen's Group Life Insurance Fund, Veterans Affairs",647372935.0,036-4009
5161,8634,federal_account,"National Surface Transportation Finance Bureau, Highway Trust Fund Account, Transportation",638936149.86,069-8634
5682,0200,federal_account,"General and Special Risk Program Account, Federal Housing Administration, Housing and Urban Development",638741997.97,086-0200
5055,1710,federal_account,"Ready Reserve Force, Maritime Administration, Transportation",632586088.4,069-1710
6310,0110,federal_account,"Program Account, United States International Development Finance Corporation",632073096.75,077-0110
5529,0955,federal_account,"Global Health, Centers for Disease Control and Prevention, Health and Human Services",630846085.11,075-0955
3505,1951,federal_account,"Rural Community Facilities Program Account, Rural Housing Service, Agriculture",626391448.88,012-1951
6275,5577,federal_account,"Bureau of Consumer Financial Protection Fund, Bureau of Consumer Financial Protection",622178156.37,581-5577
5520,0946,federal_account,"World Trade Center Health Program Fund, Centers for Disease Control and Prevention, Health and Human Services",620065470.17,075-0946
3481,1230,federal_account,"Rural Electrification and Telecommunications Loans Program Account, Rural Utilities Service, Agriculture",618860422.17,012-1230
4568,0100,federal_account,"Salaries and Expenses, Office of Personnel Management",615082825.41,024-0100
5715,0335,federal_account,"Administrative Support Offices, Management and Administration, Housing and Urban Development",612361467.81,086-0335
5548,1522,federal_account,"Contingency Fund for State Welfare Programs, Administration for Children and Families, Health and Human Services",608000000.0,075-1522
5457,0522,federal_account,"Centers for Medicare and Medicaid Innovation, Centers for Medicare and Medicaid, Health and Human Services",607936458.2,075-0522
5771,0213,federal_account,"Fossil Energy and Carbon Management, Energy Programs, Energy",605693476.26,089-0213
4349,0946,federal_account,"Payment to Issuer of Qualified School Construction Bonds, Internal Revenue Service, Treasury",600116487.82,020-0946
3292,0930,federal_account,"Court Security, Court of Appeals, District Courts, and Other Judicial Services, The Judiciary",599312347.04,010-0930
4575,4571,federal_account,"Revolving Fund, Undistributed SIBAC Chargebacks for Washington, DC, Office of Personnel Management",598425924.11,024-4571
3683,1250,federal_account,"Operations and Administration, International Trade Administration, Commerce",597821822.45,013-1250
5562,3902,federal_account,"Section 241 Transactions Account, Office of the Secretary, Health and Human Services",592823000.0,075-3902
4323,0520,federal_account,"Salaries and Expenses, Bureau of the Fiscal Service, Treasury",589085210.65,020-0520
5288,5695,federal_account,"Customs and Border Protection, Customs User Fees Account, USCS, Homeland Security",587312077.21,070-5695
5500,0894,federal_account,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, Health and Human Services",584865342.14,075-0894
4669,0169,federal_account,"Joint Department of Defense - Department of Veterans Affairs Medical Facility Demonstration Fund, Veterans Affairs",580069247.26,036-0169
6435,2641,federal_account,"Energy Community Revitalization Program,  Department-Wide Programs, Interior",576237171.6,014-2641
4098,0165,federal_account,"Salaries and Expenses, Departmental Management, Labor",568765877.67,016-0165
4026,0405,federal_account,"Juvenile Justice Programs, Office of Justice Programs, Justice",568269257.02,015-0405
4012,0323,federal_account,"Interagency Crime and Drug Enforcement, Interagency Law Enforcement, Justice",564589638.61,015-0323
5545,1512,federal_account,"Promoting Safe and Stable Families, Administration for Children and Families, Health and Human Services",561367304.58,075-1512
4651,0111,federal_account,"Construction, Minor Projects, Departmental Administration, Veterans Affairs",559636299.39,036-0111
3840,4524,federal_account,"Working Capital Fund, Bureau of Reclamation",557168511.73,014-4524
3517,2081,federal_account,"Rural Housing Insurance Fund Program Account, Rural Housing Service, Agriculture",553300397.91,012-2081
5252,0803,federal_account,"Research and Development, Science and Technology Directorate, Homeland Security",552028084.76,070-0803
3777,1114,federal_account,"Payments in Lieu of Taxes, Departmental Management",549804807.54,014-1114
4518,2085,federal_account,"Military Construction, Army National Guard",545069531.92,021-2085
5083,4562,federal_account,"Administrative Services Franchise Fund, Federal Aviation Administration, Transportation",544648689.38,069-4562
4522,2091,federal_account,"Afghanistan Security Forces Fund, Army",543536748.01,021-2091
4529,2099,federal_account,"Counter-ISIS Train and Equip Fund, Army",540975595.08,021-2099
4362,1714,federal_account,"Federal Payment to the Federal District of Columbia Pension Fund, Treasury",539512000.0,020-1714
5132,8158,federal_account,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",533313621.48,069-8158
4319,0501,federal_account,"Payment to the Legal Services Corporation, Legal Services Corporation",532385104.0,020-0501
5959,8862,federal_account,"Rivers and Harbors Contributed and Advance Funds, Corps of Engineers, Civil",531976313.1,096-8862
4053,5131,federal_account,"Diversion Control Fee Account, Justice",531778119.17,015-5131
5496,0890,federal_account,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Health and Human Services",524212000.92,075-0890
3988,8151,federal_account,"Sport Fish Restoration Account, United States Fish and Wildlife Service",524016244.38,014-8151
4022,0401,federal_account,"Research, Evaluation, and Statistics, Office of Justice Programs, Justice",521331022.08,015-0401
4028,0409,federal_account,"Violence Against Women Prevention and Prosecution Programs, Office of Justice Programs, Justice",518933345.74,015-0409
5486,0873,federal_account,"National Institute of Dental and Craniofacial Research, National Institutes of Health, Health and Human Services",509061266.32,075-0873
5267,5087,federal_account,"Customs and Border Protection, Immigration User Fees, Border and Transportation Security, Homeland Security",508333650.45,070-5087
6426,0088,federal_account,"Contribution to the European Bank for Reconstruction and Development, Treasury",506300000.0,020-0088
5424,0321,federal_account,"Maternal, Infant, and Early Childhood Home Visiting Programs, Health Resources and Services Administration, Health and Human Services",500608346.7,075-0321
4233,0540,federal_account,"Payment to the Foreign Service Retirement and Disability Fund, State",500400000.0,019-0540
5464,0807,federal_account,"National Library of Medicine, National Institutes of Health, Health and Human Services",499758615.84,075-0807
5420,0147,federal_account,"Payment to the NIH Innovation Account, CURES Act, National Institutes of Health, Health and Human Services",496000000.0,075-0147
5757,8560,federal_account,"Housing Trust Fund, Community Planning and Development, Housing and Urban Development",493970525.0,086-8560
3552,3507,federal_account,"Commodity Assistance Program, Food and Nutrition Service, Agriculture",492062775.96,012-3507
5503,0898,federal_account,"National Institute of Biomedical Imaging and Bioengineering, National Institutes of Health, Health and Human Services",491962587.05,075-0898
4314,0151,federal_account,"Public Broadcasting Fund, Corporation for Public Broadcasting, Treasury",485000000.0,020-0151
5378,0400,federal_account,"Entrepreneurial Development Programs, Small Business Administration",478641986.0,073-0400
5502,0897,federal_account,"National Institute on Minority Health and Health Disparities, National Institutes of Health, Health and Human Services",470731268.45,075-0897
3323,0040,federal_account,"United States Emergency Refugee and Migration Assistance Fund, Funds Appropriated to the President, Executive Office of the President",468767714.41,011-0040
4496,1005,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Personnel, Army",460029000.0,021-1005
5968,0107,federal_account,"Office of the Inspector General, Defense",459269975.69,097-0107
3470,1105,federal_account,"State and Private Forestry, Forest Service, Agriculture",457459659.4,012-1105
5770,0212,federal_account,"Salaries and Expenses, Federal Energy Regulatory Commission, Energy",456054286.75,089-0212
5407,0128,federal_account,"Office of the Inspector General, Office of the Secretary, Health and Human Services",454819859.11,075-0128
5800,0313,federal_account,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy",447315192.17,089-0313
5996,0516,federal_account,"Department of Defense Base Closure Account, Defense",443328673.63,097-0516
3343,0100,federal_account,"Peace Corps, Funds Appropriated to the President",440684200.77,011-0100
5194,0509,federal_account,"Operations and Support, Federal Law Enforcement Training Centers, Homeland Security",439735404.84,070-0509
5081,4520,federal_account,"Working Capital Fund, Office of the Secretary,Transportation",439023812.52,069-4520
5650,0100,federal_account,"Administration Expenses, Export-Import Bank of the United States",434942936.39,083-0100
6256,2750,federal_account,"Expenses, Millennium Challenge Corporation",433999166.2,524-2750
5900,0800,federal_account,"Program Administration, Departmental Management,  Education",432644645.11,091-0800
5289,5701,federal_account,"National Flood Insurance Reserve Fund, Homeland Security",429894248.7,070-5701
4706,0100,federal_account,"Salaries and Expenses, Equal Employment Opportunity Commission",429699894.45,045-0100
5640,4546,federal_account,"Working Capital Fund, National Aeronautics and Space Administration",428666966.1,080-4546
4753,0180,federal_account,"Agency Operations and Award Management, National Science Foundation",427863467.64,049-0180
5453,0516,federal_account,"State Grants and Demonstration, Centers for Medicare and Medicaid Services, Health and Human Services",427196273.22,075-0516
3357,1032,federal_account,"Peacekeeping Operations, Funds Appropriated to the President",420987570.0,011-1032
5674,0186,federal_account,"Guarantees of Mortgage-Backed Securities Loan Guarantees, Program Account, Government National Mortgage Association, Housing and Urban Development",417699172.94,086-0186
5813,0337,federal_account,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",416019155.09,089-0337
4335,0921,federal_account,"Business Systems Modernization, Internal Revenue Service, Treasury",414360657.33,020-0921
4419,5737,federal_account,"Internal Revenue, Collections for Puerto Rico, Treasury",414299685.79,020-5737
4673,0181,federal_account,"Grants for Construction of State Extended Care Facilities, Departmental Administration, Veterans Affairs",412911187.42,036-0181
4106,0175,federal_account,"Community Service Employment for Older Americans, Employment and Training Administration, Labor",409956241.89,016-0175
4654,0129,federal_account,"National Cemetery Administration, Veterans Health Administration, Veterans Affairs",404965708.31,036-0129
4492,0725,federal_account,"Family Housing Operation and Maintenance, Army",404692766.11,021-0725
3766,1039,federal_account,"Construction, National Park Service, Interior",402092940.3,014-1039
5436,0358,federal_account,"Rural Health, Health Resources and Services Administration, Health and Human Services",396149733.4,075-0358
4120,1200,federal_account,"Salaries and Expenses, Mine Safety and Health Administration",393258570.25,016-1200
5758,0300,federal_account,"Operating Expenses, National Archives and Records Administration",393121148.76,088-0300
4074,8408,federal_account,"Commissary Funds, Federal Prisons, Justice",391772285.8,015-8408
4484,8625,federal_account,"Gulf Coast Restoration Trust Fund, Bureau of the Fiscal Service, Treasury",390865688.95,020-8625
5802,0315,federal_account,"Non-Defense Environmental Cleanup, Energy Programs, Energy",386087880.09,089-0315
5249,0800,federal_account,"Operations and Support, Science and Technology Directorate, Homeland Security",382211099.38,070-0800
4793,0745,federal_account,"Family Housing Operation and Maintenance, Air Force",382083696.42,057-0745
4685,4014,federal_account,"Canteen Service Revolving Fund, Veterans Affairs",381500479.67,036-4014
4149,0735,federal_account,"Family Housing Operation and Maintenance, Navy and Marine Corps",381312895.92,017-0735
5976,0134,federal_account,"Cooperative Threat Reduction Account, Defense",378406620.2,097-0134
5468,0838,federal_account,"Buildings and Facilities, National Institutes of Health, Health and Human Services",376715439.06,075-0838
4887,4565,federal_account,"Working Capital Fund, Environmental Protection Agency",375574147.71,068-4565
5133,8159,federal_account,"Motor Carrier Safety Operations and Programs, Federal Motor Carrier Safety Administration, Transportation",373327292.31,069-8159
6288,1712,federal_account,"State Maritime Academy Operations, Maritime Administration, Transportation",372959688.03,069-1712
4701,8132,federal_account,"National Service Life Insurance Fund, Veterans Affairs",372269693.15,036-8132
5559,1700,federal_account,"Healthcare Research and Quality, Agency for Healthcare Research and Quality, Health and Human Services",370408533.65,075-1700
4619,0100,federal_account,"Salaries and Expenses, Federal Trade Commission",370345949.68,029-0100
4097,0164,federal_account,"Veterans Employment and Training, Departmental Management, Labor",365002016.97,016-0164
4009,0311,federal_account,"Fees and Expenses of Witnesses, Justice",364829388.3,015-0311
4215,0120,federal_account,"Capital Investment Fund, State",360270069.25,019-0120
6002,0804,federal_account,"North Atlantic Treaty Organization, Security Investment Program, Defense",357931087.49,097-0804
4490,0720,federal_account,"Family Housing Construction, Army",357750477.26,021-0720
5527,0953,federal_account,"National Institute For Occupational Safety and Health, Centers for Disease Control and Prevention, Health and Human Services",353286818.69,075-0953
5898,0603,federal_account,"Howard University,  Education",344018000.0,091-0603
5169,0115,federal_account,"Operations and Support, Intelligence, Analysis, and Operations Coordination, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",343377152.9,070-0115
5137,8304,federal_account,"Payment to Air Carriers, Office of the Secretary, Transportation",342389423.0,069-8304
3739,0102,federal_account,"Departmental Operations, Office of the Secretary, Interior",340159594.26,014-0102
6218,2726,federal_account,"Payment to National Service Trust, Corporation for National and Community Service",338550000.0,485-2726
4480,8524,federal_account,"Capital Magnet Fund, Community Development Financial Institutions, Departmental Offices, Treasury",337976536.74,020-8524
5700,0308,federal_account,"Housing Opportunities for Persons with AIDS, Community Planning and Development, Housing and Urban Development",337538142.0,086-0308
5781,0228,federal_account,"Departmental Administration, Energy Programs, Energy",334433824.11,089-0228
4117,0326,federal_account,"Federal Unemployment Benefits and Allowances, Employment and Training Administration, Labor",334107000.0,016-0326
5162,0100,federal_account,"Operations and Support, Office of the Secretary and Executive Management, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",333505227.8,070-0100
5175,0300,federal_account,"Operations and Support, U.S. Citizenship and Immigration Services, Homeland Security",329748917.99,070-0300
3469,1104,federal_account,"Forest and Rangeland Research, Forest Service, Agriculture",329712194.36,012-1104
5437,0359,federal_account,"Family Planning, Health Resources and Services Administration, Health and Human Services",325837501.59,075-0359
6410,1308,federal_account,"Facilities and Equipment, Federal Aviation Administration, Transportation",325024707.07,069-1308
4225,0522,federal_account,"Emergencies in the Diplomatic and Consular Service, State",325001564.81,019-0522
3666,0401,federal_account,"Current Surveys and Programs, Bureau of the Census, Commerce",319756482.11,013-0401
5748,4586,federal_account,"Information Technology Fund, Management and Administration, Housing and Urban Development",318023378.05,086-4586
6274,5585,federal_account,"Travel Promotion Fund, Corporation for Travel Promotion",317851990.0,580-5585
6445,1338,federal_account,"Airport Infrastructure Grants, Federal Aviation Administration, Transportation",315311354.43,069-1338
4221,0210,federal_account,"National Endowment for Democracy, State",315079941.0,019-0210
4798,1009,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, National Guard Personnel, Air Force",314339000.0,057-1009
5537,1362,federal_account,"Health Surveillance and Program Support, Substance Abuse and Mental Health Services Administration, Health and Human Services",312573505.62,075-1362
3528,2501,federal_account,"Payments to States and Possessions, Agricultural Marketing Service, Agriculture",311790334.83,012-2501
3874,5110,federal_account,"Recreation Enhancement Fee Program, National Park Service",311433819.08,014-5110
5056,1711,federal_account,"Maritime Security Program, Maritime Administration, Transportation",308126783.69,069-1711
3543,3316,federal_account,"Emergency Conservation Program, Farm Service Agency, Agriculture",305253101.7,012-3316
3442,0180,federal_account,"Farm Production and Conservation Business Center, Farm Production and Conservation Programs, Agriculture",303761339.57,012-0180
4157,1107,federal_account,"Operation and Maintenance, Marine Corps Reserve",302755656.35,017-1107
6101,1400,federal_account,Commodity Futures Trading Commission,301823272.77,339-1400
3531,2900,federal_account,"Salaries and Expenses, Foreign Agricultural Service, Agriculture",298692667.99,012-2900
6019,4931,federal_account,"Building Maintenance Fund, Defense",298160804.71,097-4931
3750,0418,federal_account,"Payment to the United States Territories, Fiscal Assistance, Insular Affairs, Interior",296563508.0,014-0418
4390,1881,federal_account,"Community Development Financial Institutions Fund, Program Account, Treasury",295816283.79,020-1881
5909,1901,federal_account,"Historically Black College and University Capital Financing Program Account, Education",294947566.79,091-1901
6272,1299,federal_account,Payments to the Patient-Centered Outcomes Research Trust Fund,293500000.0,579-1299
4247,1121,federal_account,"Democracy Fund, State",292386187.79,019-1121
6205,0301,federal_account,"Office of Museum and Library Services: Grants and Administration, Institute of Museum and Library Services",291387350.63,474-0301
4145,8144,federal_account,"Black Lung Disability Trust Fund - Treasury Managed, Labor",290987706.45,016-8144
6385,0110,federal_account,"Aviation Manufacturing Payroll Support Program, Office of the Secretary, Transportation",288067908.88,069-0110
3705,4511,federal_account,"Working Capital Fund, Departmental Management, Commerce",282113708.48,013-4511
5990,0460,federal_account,"Operational Test and Evaluation, Defense",281181386.75,097-0460
5274,5385,federal_account,"Aviation Security Capital Fund, Transportation Security Administration, Homeland Security",278699376.19,070-5385
4759,5176,federal_account,"Salaries and Expenses, H-1B Funded, Education  and Human Resources, National Science Foundation",278482773.9,049-5176
4290,0101,federal_account,"Salaries and Expenses, Departmental Offices, Treasury",277969269.03,020-0101
3576,4605,federal_account,"Working Capital Fund, Forest Service,  Agriculture",275783694.9,012-4605
6165,0100,federal_account,"Salaries and Expenses, National Labor Relations Board",275154469.87,420-0100
5602,8175,federal_account,"Vaccine Injury Compensation Trust Fund - Treasury Managed, Health and Human Services",274501420.34,075-8175
6225,8267,federal_account,"National Service Trust, Corporation for National and Community Service",272946352.65,485-8267
6113,1712,federal_account,"Salaries and Expenses, Federal Payment to the District of Columbia Courts",271354041.74,349-1712
5776,0218,federal_account,"Strategic Petroleum Reserve, Energy Programs, Energy",269531675.2,089-0218
5180,0405,federal_account,"Contribution for Annuity Benefits, United States Secret Service, Homeland Security",269115917.2,070-0405
3799,1700,federal_account,"Offshore Safety and Environmental Enforcement, Bureau of Safety and Environmental Enforcement, Interior",268702562.27,014-1700
3846,5015,federal_account,"Abandoned Mine Reclamation Fund, Office of Surface Mining Reclamation and Enforcement",268659667.19,014-5015
3362,1070,federal_account,"High Intensity Drug Trafficking Areas Program, Funds Appropriated to the President",268557529.58,011-1070
5071,2811,federal_account,"Consolidated Rail Infrastructure and Safety Improvements Grants, Federal Railroad Administration, Transportation",268245390.26,069-2811
3811,2240,federal_account,"Contract Support Costs, Bureau of Indian Affairs and Bureau of Indian Education, Interior",265170478.93,014-2240
4092,0143,federal_account,"Salaries and Expenses, Wage and Hour Division, Labor",264144909.78,016-0143
6055,8164,federal_account,"Commissary Stores Surcharge Program, Defense",262588644.14,097-8164
6152,0100,federal_account,"Grants and Administration, National Endowment for the Arts",261018936.3,417-0100
6236,1734,federal_account,"Salaries and Expenses, Federal Payment to the Court Services and Offender Supervision Agency for the District of Columbia",260953225.42,511-1734
3841,4525,federal_account,"Working Capital Fund, Bureau of Land Management",260294952.55,014-4525
4670,0170,federal_account,"Office of Inspector General, Departmental Administration, Veterans Affairs",257989495.48,036-0170
4816,3830,federal_account,"Military Construction, Air National Guard",256976705.3,057-3830
4369,1743,federal_account,"Claims for Contract Disputes (Indefinite), Bureau of the Fiscal Service, Treasury",254617932.71,020-1743
3748,0415,federal_account,"Compact of Free Association, Insular Affairs, Interior",253700102.41,014-0415
5803,0318,federal_account,"Electricity, Energy Programs, Energy",253506421.72,089-0318
5821,4452,federal_account,"Colorado River Basins Power Marketing Fund, Western Area Power Administration, Power Marketing Administration, Energy",253502019.45,089-4452
5985,0360,federal_account,"Defense Production Act Purchases, Defense",252913847.97,097-0360
3932,5535,federal_account,"State's Share from Certain Gulf of Mexico Leases, Office of Natural Resources Revenue, Interior",252263255.65,014-5535
6061,8358,federal_account,"Support for U.S. Relocation to Guam Activities, Defense",251216038.44,097-8358
5822,4563,federal_account,"Working Capital Fund, Departmental Administration, Energy",250878349.08,089-4563
5670,0174,federal_account,"Lead Hazard Reduction, Office of Lead Hazard Control and Healthy Homes, Housing and Urban Development",250782074.14,086-0174
4051,5073,federal_account,"United States Trustee System Fund, Justice",250247430.02,015-5073
3532,2903,federal_account,"McGovern-Dole International Food for Education and Child Nutrition Program, Foreign Agricultural Service, Agriculture",248164128.47,012-2903
4802,3021,federal_account,"Space Procurement, Air Force",244224160.34,057-3021
5324,0300,federal_account,"Capital Investment Fund of the United States Agency for International Development, Funds Appropriated to the President",242302933.28,072-0300
3498,1801,federal_account,"National Agricultural Statistics Service, Agriculture",241805209.59,012-1801
5286,5687,federal_account,"Customs and Border Protection, Transfer and Expenses of Operation, Puerto Rico, USCS, Homeland Security",240268273.1,070-5687
5232,0616,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, United States Coast Guard, Homeland Security",238264807.0,070-0616
3674,0525,federal_account,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",237992363.56,013-0525
3468,1103,federal_account,"Capital Improvement and Maintenance, Forest Service, Agriculture",237544813.17,012-1103
5006,0700,federal_account,"Safety and Operations, Federal Railroad Administration, Transportation",233377506.22,069-0700
6161,0200,federal_account,"Grants and Administration, National Endowment for the Humanities, National Foundation on the Arts and Humanities",232836937.36,418-0200
5000,0650,federal_account,"Operations and Research, National Highway Traffic Safety Administration, Transportation",231820445.05,069-0650
4765,5567,federal_account,"Investor Protection Fund, Securities and Exchange Commission",231574726.06,050-5567
5521,0947,federal_account,"Environmental Health, Centers for Disease Control and Prevention, Health and Human Services",229522939.75,075-0947
5932,3126,federal_account,"Regulatory Program, Corps of Engineers, Civil",225283499.04,096-3126
5930,3124,federal_account,"Expenses, Corps of Engineers-Civil",224073540.51,096-3124
3533,3105,federal_account,"Rural Economic Development Grants, Rural Business-Cooperative Service, Agriculture",223367452.0,012-3105
5173,0200,federal_account,"Operations and Support, Office of Inspector General, Homeland Security",222916047.34,070-0200
3580,5161,federal_account,"Agricultural Quarantine Inspection User Fee Account, Animal and Plant Health Inspection Service, Agriculture",222797409.47,012-5161
5082,4522,federal_account,"Working Capital Fund, Transportation Systems Center, Transportation",221942465.5,069-4522
5540,1365,federal_account,"Substance Abuse Prevention, Substance Abuse and Mental Health Administration, Health and Human Services",220761783.21,075-1365
4680,1122,federal_account,"Board of Veterans Appeals, Departmental Administration, Veterans Affairs",220695317.96,036-1122
6289,1713,federal_account,"Port Infrastructure Development Program, Maritime Administration, Transportation",220375479.76,069-1713
6420,0077,federal_account,"Contribution to the International Bank for Reconstruction and Development, Treasury",219702993.0,020-0077
3657,0120,federal_account,"Salaries and Expenses, Departmental Management, Commerce",219671085.37,013-0120
3891,5198,federal_account,"Natural Resource Damage Assessment and Restoration Fund, Office of the Secretary",218862067.7,014-5198
5129,8108,federal_account,"Research, Engineering and Development, Airport and Airway Trust Fund, Federal Aviation Administration, Transportation",216193387.57,069-8108
5763,4578,federal_account,"Records Center Revolving Fund, National Archives and Records Administration",213534480.36,088-4578
6422,0079,federal_account,"Contribution to the African Development Fund, Treasury",211300000.0,020-0079
4180,4557,federal_account,"National Defense Sealift Fund, Navy",211200437.96,017-4557
6474,5620,federal_account,"Navajo Utah Settlement Trust Fund, Bureau of Indian Affairs, Interior",210425000.0,014-5620
3833,4079,federal_account,"Lower Colorado River Basin Development Fund, Bureau of Reclamation",209705671.19,014-4079
3804,1917,federal_account,"Ocean Energy Management, Bureau of Ocean Energy Management, Interior",209413903.24,014-1917
6103,4334,federal_account,"Commodity Futures Trading Commission Customer Protection Fund, Commodity Futures Trading Commission",208407523.46,339-4334
4010,0319,federal_account,"Salaries and Expenses, Antitrust Division, Justice",208048484.61,015-0319
4376,1804,federal_account,"Salaries and Expenses, Office of Terrorism and Financial Intelligence, Departmental Offices, Treasury",206886462.34,020-1804
6344,0149,federal_account,"General Fund Payment To National Surface Transportation and Innovative Finance Bureau Highway Trust Fund Account, Upward Reestimates, Office of Secretary, Transportation",206245999.52,069-0149
3413,0013,federal_account,"Expenses, Office of the Chief Information Officer, Agriculture",205169310.7,012-0013
5412,0139,federal_account,"Office of Medicare Hearings and Appeals, Office of the Secretary, Health and Human Services",204356133.82,075-0139
4813,3730,federal_account,"Military Construction, Air Force Reserve",202972264.9,057-3730
3637,8015,federal_account,"Expenses and Refunds, Inspection and Grading of Farm Products, Agricultural Marketing Service, Agriculture",202089317.64,012-8015
6459,0017,federal_account,"Emergency Watershed Protection Program, Natural Resources Conservation Programs, Agriculture",202049491.47,012-0017
3439,0171,federal_account,"Emergency Forest Restoration Program, Farm Service Agency, Agriculture",202007165.32,012-0171
3854,5035,federal_account,"Land Acquisition and State Assistance, National Park Service",200644682.75,014-5035
5345,1027,federal_account,"Transition Initiatives, Funds Appropriated to the President, US Agency for International Development",197572446.02,072-1027
5281,5543,federal_account,"International Registered Traveler Program Fund, U.S. Customs and Border Protection, Homeland Security",197472163.61,070-5543
5927,3121,federal_account,"Investigations, Corps of Engineers-Civil",196532017.44,096-3121
5866,0101,federal_account,"Indian Education, Office of Elementary and Secondary Education,  Education",196380313.19,091-0101
6060,8337,federal_account,"Host Nation Support for U.S. Relocation Activities, Defense",194621608.79,097-8337
4024,0403,federal_account,"Public Safety Officers Benefits, Office of Justice Programs, Justice",193436968.11,015-0403
4124,1700,federal_account,"Salaries and Expenses, Employee Benefits Security Administration, Labor",191287414.4,016-1700
5060,1750,federal_account,"Operations and Training, Maritime Administration, Transportation",190784648.67,069-1750
4757,0551,federal_account,"Major Research Equipment and Facilities Construction, National Science Foundation",190580981.57,049-0551
5693,0237,federal_account,"Housing for Persons with Disabilities, Housing Programs, Housing and Urban Development",189655677.79,086-0237
5084,5172,federal_account,"Pipeline Safety, Pipeline and Hazardous Materials Safety Administration, Transportation",186058226.27,069-5172
4684,4012,federal_account,"Service-Disabled Veterans Insurance Fund, Veterans Affairs",186021864.44,036-4012
4296,0119,federal_account,"Salaries and Expenses, Treasury Inspector General for Tax Administration, Departmental Offices, Treasury",184841112.65,020-0119
3708,4650,federal_account,"Working Capital Fund, National Institute of Standards and Technology, Commerce",184225804.79,013-4650
5495,0889,federal_account,"National Institute of Nursing Research, National Institutes of Health, Health and Human Services",183125334.2,075-0889
5935,3130,federal_account,"Formerly Utilized Sites Remedial Action Program, Corps of Engineers-Civil",182907984.42,096-3130
5729,0349,federal_account,"Choice Neighborhoods Initiative, Public and Indian Housing Programs, Housing and Urban Development",182687558.0,086-0349
4104,0172,federal_account,"Program Administration, Employment and Training Administration, Labor",182318968.8,016-0172
5105,8016,federal_account,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",182277035.2,069-8016
4410,5445,federal_account,"Debt Collection Fund, Bureau of the Fiscal Service, Treasury",181343306.44,020-5445
4316,0173,federal_account,"Salaries and Expenses, Financial Crimes Enforcement Network",180079554.25,020-0173
5581,5628,federal_account,"NIH Innovation, CURES Act, National Institutes of Health, Health and Human Services",179502124.48,075-5628
5531,0958,federal_account,"Birth Defects, Developmental Disabilities, Disabilities and Health, Centers for Disease Control and Prevention, Health and Human Services",177133285.72,075-0958
5879,0206,federal_account,"Teach Grant Program Account,  Education",175912866.0,091-0206
6083,0200,federal_account,"Appalachian Regional Development Programs, Appalachian Regional Commission",175632843.0,309-0200
4096,0163,federal_account,"Salaries and Expenses, Office  of Workers' Compensation Programs, Labor",174214781.73,016-0163
4327,0562,federal_account,"Reimbursements to Federal Reserve Banks, Bureau of the Fiscal Service, Treasury",174155894.89,020-0562
6238,4331,federal_account,"Expenses, Presidio Trust",171784145.29,512-4331
4791,0740,federal_account,"Family Housing Construction, Air Force",171666986.94,057-0740
5440,0365,federal_account,"Health Centers Malpractice Claims, Health Resources and Services Administration, Health and Human Services",171265468.31,075-0365
4857,8237,federal_account,"Limitation on Administration, Railroad Retirement Board",171056680.47,060-8237
4705,8455,federal_account,"Veterans Special Life Insurance Fund, Trust Revolving Fund, Veterans Affairs",170373824.94,036-8455
3487,1401,federal_account,"Buildings and Facilities, Agricultural Research Service, Agriculture",170061155.29,012-1401
4797,1008,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Personnel, Air Force",168959000.0,057-1008
4008,0203,federal_account,"Construction, Federal Bureau of Investigation, Justice",167265128.55,015-0203
