id,code,type,name,amount,account_number
4706,0100,federal_account,"Salaries and Expenses, Equal Employment Opportunity Commission",106074967.48,045-0100
4619,0100,federal_account,"Salaries and Expenses, Federal Trade Commission",104935510.89,029-0100
4934,0500,federal_account,"Emergency Relief Program, Federal Highway Administration, Transportation",103907079.44,069-0500
4685,4014,federal_account,"Canteen Service Revolving Fund, Veterans Affairs",102459901.3,036-4014
4290,0101,federal_account,"Salaries and Expenses, Departmental Offices, Treasury",101133566.41,020-0101
5958,8861,federal_account,"Inland Waterways Trust Fund - Treasury Managed, Corps of Engineers - Civil",100917695.67,096-8861
3576,4605,federal_account,"Working Capital Fund, Forest Service,  Agriculture",98629807.26,012-4605
4399,4446,federal_account,"Federal Payment for Water and Sewer Services, Treasury",97273993.15,020-4446
5108,8020,federal_account,"Highway Traffic Safety Grants, Liquidation of Contract Authorization, Trust Fund, National Highway Traffic Safety Administration, Transportation",96995496.34,069-8020
5056,1711,federal_account,"Maritime Security Program, Maritime Administration, Transportation",96417600.0,069-1711
4887,4565,federal_account,"Working Capital Fund, Environmental Protection Agency",96217318.36,068-4565
6369,0200,federal_account,"Payments for Tribal Leases, Indian Health Service, Health and Human Services",95844829.0,075-0200
3343,0100,federal_account,"Peace Corps, Funds Appropriated to the President",95757766.43,011-0100
5493,0887,federal_account,"National Eye Institute, National Institutes of Health, Health and Human Services",95502172.32,075-0887
4154,1003,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Personnel, Marine Corps",94316000.0,017-1003
6061,8358,federal_account,"Support for U.S. Relocation to Guam Activities, Defense",93878899.24,097-8358
4492,0725,federal_account,"Family Housing Operation and Maintenance, Army",93782174.25,021-0725
5403,0120,federal_account,"General Departmental Management, Departmental Management, Health and Human Services",93233116.33,075-0120
5758,0300,federal_account,"Operating Expenses, National Archives and Records Administration",93173065.59,088-0300
3503,1908,federal_account,"Rural Energy for America Program, Rural Business-Cooperative Service, Agriculture",92846715.5,012-1908
4654,0129,federal_account,"National Cemetery Administration, Veterans Health Administration, Veterans Affairs",92231115.27,036-0129
5081,4520,federal_account,"Working Capital Fund, Office of the Secretary,Transportation",90824033.6,069-4520
3365,1075,federal_account,"Non-Proliferation, Anti-Terrorism, Demining and Related Programs, International Security Assistance, State",90039908.08,011-1075
5529,0955,federal_account,"Global Health, Centers for Disease Control and Prevention, Health and Human Services",89939655.48,075-0955
4419,5737,federal_account,"Internal Revenue, Collections for Puerto Rico, Treasury",89787127.71,020-5737
3883,5143,federal_account,"Cooperative Endangered Species Conservation Fund, United States Fish and Wildlife Service",89108581.83,014-5143
4145,8144,federal_account,"Black Lung Disability Trust Fund - Treasury Managed, Labor",88562001.89,016-8144
5900,0800,federal_account,"Program Administration, Departmental Management,  Education",87381497.97,091-0800
3492,1500,federal_account,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",87242543.62,012-1500
6020,4950,federal_account,Pentagon Reservation Maintenance Revolving Fund,87128781.35,097-4950
4677,1119,federal_account,"Veterans Housing Benefit Program Fund, Veterans Benefits Administration, Veterans Affairs",85611895.0,036-1119
3356,1022,federal_account,"International Narcotics Control and Law Enforcement, International Security Assistance, State",85331093.82,011-1022
6219,2728,federal_account,"Operating Expenses, Corporation for National and Community Service",85228430.34,485-2728
4753,0180,federal_account,"Agency Operations and Award Management, National Science Foundation",84268412.06,049-0180
5990,0460,federal_account,"Operational Test and Evaluation, Defense",83630555.22,097-0460
3841,4525,federal_account,"Working Capital Fund, Bureau of Land Management",83334473.74,014-4525
5898,0603,federal_account,"Howard University,  Education",83147000.0,091-0603
6378,0150,federal_account,Defense Production Act Medical Supplies Enhancement,82925396.94,075-0150
3802,1803,federal_account,"Payments in Lieu of Coal Fee Receipts, Office of Surface Mining Reclamation and Enforcement",82286443.34,014-1803
5133,8159,federal_account,"Motor Carrier Safety Operations and Programs, Federal Motor Carrier Safety Administration, Transportation",82062390.29,069-8159
5488,0875,federal_account,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",81591743.0,075-0875
5935,3130,federal_account,"Formerly Utilized Sites Remedial Action Program, Corps of Engineers-Civil",79664022.47,096-3130
4701,8132,federal_account,"National Service Life Insurance Fund, Veterans Affairs",79504832.08,036-8132
4009,0311,federal_account,"Fees and Expenses of Witnesses, Justice",79430984.53,015-0311
4684,4012,federal_account,"Service-Disabled Veterans Insurance Fund, Veterans Affairs",78735668.07,036-4012
6218,2726,federal_account,"Payment to National Service Trust, Corporation for National and Community Service",78545000.0,485-2726
3666,0401,federal_account,"Current Surveys and Programs, Bureau of the Census, Commerce",77030624.04,013-0401
4120,1200,federal_account,"Salaries and Expenses, Mine Safety and Health Administration",76238822.9,016-1200
5802,0315,federal_account,"Non-Defense Environmental Cleanup, Energy Programs, Energy",75873552.52,089-0315
3739,0102,federal_account,"Departmental Operations, Office of the Secretary, Interior",75489324.35,014-0102
4793,0745,federal_account,"Family Housing Operation and Maintenance, Air Force",74573707.36,057-0745
3799,1700,federal_account,"Offshore Safety and Environmental Enforcement, Bureau of Safety and Environmental Enforcement, Interior",74190826.51,014-1700
5522,0948,federal_account,"Chronic Disease Prevention and Health Promotion, Centers for Disease Control and Prevention, Health and Human Services",74007625.21,075-0948
5464,0807,federal_account,"National Library of Medicine, National Institutes of Health, Health and Human Services",71712246.74,075-0807
5996,0516,federal_account,"Department of Defense Base Closure Account, Defense",71467166.4,097-0516
3705,4511,federal_account,"Working Capital Fund, Departmental Management, Commerce",71276842.72,013-4511
5496,0890,federal_account,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Health and Human Services",71026449.45,075-0890
5082,4522,federal_account,"Working Capital Fund, Transportation Systems Center, Transportation",70978702.29,069-4522
6256,2750,federal_account,"Expenses, Millennium Challenge Corporation",70111195.42,524-2750
5494,0888,federal_account,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Health and Human Services",69640757.56,075-0888
6165,0100,federal_account,"Salaries and Expenses, National Labor Relations Board",69107380.16,420-0100
5180,0405,federal_account,"Contribution for Annuity Benefits, United States Secret Service, Homeland Security",69074159.33,070-0405
3357,1032,federal_account,"Peacekeeping Operations, Funds Appropriated to the President",68572381.67,011-1032
3510,1980,federal_account,"Rural Water and Waste Disposal Program Account, Rural Utilities Service, Agriculture",68411899.66,012-1980
5602,8175,federal_account,"Vaccine Injury Compensation Trust Fund - Treasury Managed, Health and Human Services",67732812.51,075-8175
4157,1107,federal_account,"Operation and Maintenance, Marine Corps Reserve",67502541.44,017-1107
4149,0735,federal_account,"Family Housing Operation and Maintenance, Navy and Marine Corps",67038379.31,017-0735
3442,0180,federal_account,"Farm Production and Conservation Business Center, Farm Production and Conservation Programs, Agriculture",66428641.1,012-0180
5748,4586,federal_account,"Information Technology Fund, Management and Administration, Housing and Urban Development",66340876.43,086-4586
5434,0356,federal_account,"Ryan White HIV/AIDS Program, Health Resources and Services Administration, Health and Human Services",66147292.13,075-0356
5932,3126,federal_account,"Regulatory Program, Corps of Engineers, Civil",65905012.26,096-3126
5763,4578,federal_account,"Records Center Revolving Fund, National Archives and Records Administration",65616907.69,088-4578
4670,0170,federal_account,"Office of Inspector General, Departmental Administration, Veterans Affairs",65566604.82,036-0170
6410,1308,federal_account,"Facilities and Equipment, Federal Aviation Administration, Transportation",64929439.49,069-1308
5640,4546,federal_account,"Working Capital Fund, National Aeronautics and Space Administration",64870179.74,080-4546
4048,4575,federal_account,"Justice Prisoner and Alien Transportation System Fund, United States Marshals Service, Justice",64486734.98,015-4575
3469,1104,federal_account,"Forest and Rangeland Research, Forest Service, Agriculture",64358264.15,012-1104
4051,5073,federal_account,"United States Trustee System Fund, Justice",63865408.8,015-5073
5249,0800,federal_account,"Operations and Support, Science and Technology Directorate, Homeland Security",63435905.67,070-0800
5538,1363,federal_account,"Mental Health, Substance Abuse and Mental Health Services Administration, Health and Human Services",63274605.34,075-1363
6101,1400,federal_account,Commodity Futures Trading Commission,63116452.06,339-1400
5527,0953,federal_account,"National Institute For Occupational Safety and Health, Centers for Disease Control and Prevention, Health and Human Services",62991359.53,075-0953
5781,0228,federal_account,"Departmental Administration, Energy Programs, Energy",62920077.28,089-0228
4342,0932,federal_account,"Payment Where American Opportunity Credit Exceeds Liability for Tax - Recovery Act, Internal Revenue Service, Treasury",62908595.08,020-0932
5502,0897,federal_account,"National Institute on Minority Health and Health Disparities, National Institutes of Health, Health and Human Services",62841164.76,075-0897
4680,1122,federal_account,"Board of Veterans Appeals, Departmental Administration, Veterans Affairs",62740877.98,036-1122
3851,5029,federal_account,"Federal Aid to Wildlife Restoration, United States Fish and Wildlife Service",62455639.32,014-5029
4022,0401,federal_account,"Research, Evaluation, and Statistics, Office of Justice Programs, Justice",62448667.16,015-0401
6238,4331,federal_account,"Expenses, Presidio Trust",62070406.28,512-4331
5497,0891,federal_account,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",61998718.39,075-0891
3874,5110,federal_account,"Recreation Enhancement Fee Program, National Park Service",61768102.37,014-5110
5162,0100,federal_account,"Operations and Support, Office of the Secretary and Executive Management, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",60606947.26,070-0100
5432,0353,federal_account,"Health Workforce, Health Resources and Services Administration, Health and Human Services",60442178.76,075-0353
6468,1718,federal_account,"Tanker Security Program, Maritime Administration, Transportation",60000000.0,069-1718
6225,8267,federal_account,"National Service Trust, Corporation for National and Community Service",59895141.38,485-8267
4813,3730,federal_account,"Military Construction, Air Force Reserve",59884689.18,057-3730
4220,0209,federal_account,"Educational and Cultural Exchange Programs, State",59712015.05,019-0209
4316,0173,federal_account,"Salaries and Expenses, Financial Crimes Enforcement Network",59682829.06,020-0173
4651,0111,federal_account,"Construction, Minor Projects, Departmental Administration, Veterans Affairs",59015884.21,036-0111
4376,1804,federal_account,"Salaries and Expenses, Office of Terrorism and Financial Intelligence, Departmental Offices, Treasury",58916184.57,020-1804
6113,1712,federal_account,"Salaries and Expenses, Federal Payment to the District of Columbia Courts",58578000.34,349-1712
5169,0115,federal_account,"Operations and Support, Intelligence, Analysis, and Operations Coordination, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",58052555.71,070-0115
6488,1010,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Space Force, Air Force",58016000.0,057-1010
5263,4535,federal_account,"Supply Fund, USCG, Homeland Security",57518982.39,070-4535
5453,0516,federal_account,"State Grants and Demonstration, Centers for Medicare and Medicaid Services, Health and Human Services",57420400.9,075-0516
4410,5445,federal_account,"Debt Collection Fund, Bureau of the Fiscal Service, Treasury",57297002.55,020-5445
3891,5198,federal_account,"Natural Resource Damage Assessment and Restoration Fund, Office of the Secretary",57290659.93,014-5198
6005,0819,federal_account,"Overseas Humanitarian, Disaster, and Civic AID, Defense",57237754.56,097-0819
5380,1154,federal_account,"Business Loans Program Account, Small Business Administration",56952289.62,073-1154
4010,0319,federal_account,"Salaries and Expenses, Antitrust Division, Justice",56848624.51,015-0319
5486,0873,federal_account,"National Institute of Dental and Craniofacial Research, National Institutes of Health, Health and Human Services",56818356.94,075-0873
5873,0200,federal_account,"Student Financial Assistance, Education",56798466.97,091-0200
5897,0602,federal_account,"Gallaudet University, Special Institutions for Persons with Disabilities, Education",56470781.0,091-0602
4327,0562,federal_account,"Reimbursements to Federal Reserve Banks, Bureau of the Fiscal Service, Treasury",56244415.35,020-0562
4092,0143,federal_account,"Salaries and Expenses, Wage and Hour Division, Labor",55845429.05,016-0143
5072,2812,federal_account,"Transit Infrastructure Grants, Federal Transit Administration, Transportation",55529091.23,069-2812
3531,2900,federal_account,"Salaries and Expenses, Foreign Agricultural Service, Agriculture",55029299.84,012-2900
6053,8098,federal_account,"Department of Defense, Education Benefits Fund",54687770.03,097-8098
3833,4079,federal_account,"Lower Colorado River Basin Development Fund, Bureau of Reclamation",54552351.14,014-4079
4097,0164,federal_account,"Veterans Employment and Training, Departmental Management, Labor",54427664.89,016-0164
5818,4180,federal_account,"Expenses, Isotope Production and Distribution Program Fund, Energy",54368402.9,089-4180
5455,0519,federal_account,"Quality Improvements Organizations, Centers for Medicare and Medicaid, Health and Human Services",53865521.55,075-0519
5500,0894,federal_account,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, Health and Human Services",53254518.3,075-0894
5006,0700,federal_account,"Safety and Operations, Federal Railroad Administration, Transportation",53062841.36,069-0700
5559,1700,federal_account,"Healthcare Research and Quality, Agency for Healthcare Research and Quality, Health and Human Services",53058103.06,075-1700
5776,0218,federal_account,"Strategic Petroleum Reserve, Energy Programs, Energy",52731681.95,089-0218
3983,8030,federal_account,"Tribal Trust Fund, Bureau of Trust Funds Administration, Interior",52047675.0,014-8030
5087,5423,federal_account,"Essential Air Service and Rural Airport Improvement Fund, Office of the Secretary, Transportation",51900934.94,069-5423
5930,3124,federal_account,"Expenses, Corps of Engineers-Civil",51613403.58,096-3124
6236,1734,federal_account,"Salaries and Expenses, Federal Payment to the Court Services and Offender Supervision Agency for the District of Columbia",51541888.88,511-1734
5539,1364,federal_account,"Substance Abuse Treatment, Substance Abuse and Mental Health Administration, Health and Human Services",51071794.95,075-1364
3657,0120,federal_account,"Salaries and Expenses, Departmental Management, Commerce",50376556.71,013-0120
5421,0148,federal_account,"Payment to the FDA Innovation Account, CURES Act, Food and Drug Administration, Health and Human Services",50000000.0,075-0148
3804,1917,federal_account,"Ocean Energy Management, Bureau of Ocean Energy Management, Interior",49666757.13,014-1917
5173,0200,federal_account,"Operations and Support, Office of Inspector General, Homeland Security",49649298.15,070-0200
5803,0318,federal_account,"Electricity, Energy Programs, Energy",49253399.91,089-0318
5638,0130,federal_account,"Construction and Environmental Compliance and Restoration, National Aeronautics and Space Administration",48989412.72,080-0130
5700,0308,federal_account,"Housing Opportunities for Persons with AIDS, Community Planning and Development, Housing and Urban Development",48909395.0,086-0308
3637,8015,federal_account,"Expenses and Refunds, Inspection and Grading of Farm Products, Agricultural Marketing Service, Agriculture",48811617.83,012-8015
6454,2297,federal_account,"Clean Energy Demonstrations, Energy Programs, Energy",48582421.63,089-2297
3580,5161,federal_account,"Agricultural Quarantine Inspection User Fee Account, Animal and Plant Health Inspection Service, Agriculture",48482518.76,012-5161
5545,1512,federal_account,"Promoting Safe and Stable Families, Administration for Children and Families, Health and Human Services",47974019.6,075-1512
4296,0119,federal_account,"Salaries and Expenses, Treasury Inspector General for Tax Administration, Departmental Offices, Treasury",47693988.55,020-0119
3543,3316,federal_account,"Emergency Conservation Program, Farm Service Agency, Agriculture",47180440.59,012-3316
3988,8151,federal_account,"Sport Fish Restoration Account, United States Fish and Wildlife Service",47164204.8,014-8151
5757,8560,federal_account,"Housing Trust Fund, Community Planning and Development, Housing and Urban Development",47091639.24,086-8560
6019,4931,federal_account,"Building Maintenance Fund, Defense",46052152.48,097-4931
5439,0361,federal_account,"Program Management, Health Resources and Services Administration, Health and Human Services",45246229.89,075-0361
4026,0405,federal_account,"Juvenile Justice Programs, Office of Justice Programs, Justice",44847173.58,015-0405
5412,0139,federal_account,"Office of Medicare Hearings and Appeals, Office of the Secretary, Health and Human Services",43902628.45,075-0139
5329,0306,federal_account,"Assistance for Europe, Eurasia, and Central Asia, Funds Appropriated to the President, US Agency for International Development",43794334.37,072-0306
5175,0300,federal_account,"Operations and Support, U.S. Citizenship and Immigration Services, Homeland Security",43729788.43,070-0300
4104,0172,federal_account,"Program Administration, Employment and Training Administration, Labor",43206907.2,016-0172
4016,0328,federal_account,"Office of Inspector General, General Administration, Justice",43091758.03,015-0328
3704,4421,federal_account,"First Responder Network Authority, National Telecommunications and Information Administration, Commerce",42838574.75,013-4421
4024,0403,federal_account,"Public Safety Officers Benefits, Office of Justice Programs, Justice",42817501.0,015-0403
5195,0510,federal_account,"Procurement, Construction, and Improvements, Federal Law Enforcement Training Centers, Homeland Security",42128539.0,070-0510
5127,8106,federal_account,"Grants-In-Aid for Airports, Liquidation of Contract Authorization, Airport and Airway Trust Fund, Federal Aviation Administration, Transportation",41681139.37,069-8106
3766,1039,federal_account,"Construction, National Park Service, Interior",41632013.7,014-1039
6439,0671,federal_account,"Supplemental Highway Traffic Safety Programs, National Highway Traffic Safety Administration, Transportation",41574298.35,069-0671
3553,3508,federal_account,"Nutrition Programs Administration, Food and Nutrition Service, Agriculture",40996448.22,012-3508
3498,1801,federal_account,"National Agricultural Statistics Service, Agriculture",40179735.45,012-1801
3999,0129,federal_account,"Salaries and Expenses, General Administration, Justice",39798969.73,015-0129
5266,4743,federal_account,"Yard Fund, USCG, Homeland Security",39533680.73,070-4743
3748,0415,federal_account,"Compact of Free Association, Insular Affairs, Interior",39298180.0,014-0415
4612,5419,federal_account,"State Supplemental Fees, Social Security Administration",39249399.18,028-5419
5976,0134,federal_account,"Cooperative Threat Reduction Account, Defense",39212492.72,097-0134
5503,0898,federal_account,"National Institute of Biomedical Imaging and Bioengineering, National Institutes of Health, Health and Human Services",39008034.08,075-0898
5526,0952,federal_account,"Injury Prevention and Control, Centers for Disease Control and Prevention, Health and Human Services",38057227.71,075-0952
5530,0956,federal_account,"Public Health Preparedness and Response, Centers for Disease Control and Prevention, Health and Human Services",37984578.69,075-0956
5927,3121,federal_account,"Investigations, Corps of Engineers-Civil",37711431.95,096-3121
5821,4452,federal_account,"Colorado River Basins Power Marketing Fund, Western Area Power Administration, Power Marketing Administration, Energy",37541365.33,089-4452
5675,0189,federal_account,"Office of Inspector General, Management and Administration, Housing and Urban Development",37345220.73,086-0189
4859,0100,federal_account,"Salaries and Expenses, Consumer Product Safety Commission",37220307.49,061-0100
4124,1700,federal_account,"Salaries and Expenses, Employee Benefits Security Administration, Labor",37077649.66,016-1700
5422,0170,federal_account,"HHS Accrual Contribution to the Uniformed Services Retiree Health Care Fund, Office of the Assistant Secretary for Health, Health and Human Services",36365751.0,075-0170
4369,1743,federal_account,"Claims for Contract Disputes (Indefinite), Bureau of the Fiscal Service, Treasury",35459045.26,020-1743
4356,1008,federal_account,"Salaries and Expenses, Alcohol and Tobacco Tax and Trade Bureau, Treasury",35332046.27,020-1008
4096,0163,federal_account,"Salaries and Expenses, Office  of Workers' Compensation Programs, Labor",35331220.97,016-0163
5129,8108,federal_account,"Research, Engineering and Development, Airport and Airway Trust Fund, Federal Aviation Administration, Transportation",35331073.34,069-8108
3674,0525,federal_account,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",35139433.84,013-0525
3505,1951,federal_account,"Rural Community Facilities Program Account, Rural Housing Service, Agriculture",34969705.0,012-1951
5693,0237,federal_account,"Housing for Persons with Disabilities, Housing Programs, Housing and Urban Development",34525965.87,086-0237
4857,8237,federal_account,"Limitation on Administration, Railroad Retirement Board",34381978.12,060-8237
6288,1712,federal_account,"State Maritime Academy Operations, Maritime Administration, Transportation",33919614.34,069-1712
4601,0400,federal_account,"Office of the Inspector General, Social Security Administration",33787766.47,028-0400
4705,8455,federal_account,"Veterans Special Life Insurance Fund, Trust Revolving Fund, Veterans Affairs",33740966.61,036-8455
3742,0107,federal_account,"Salaries and Expenses, Office of the Solicitor, Interior",33709892.11,014-0107
4757,0551,federal_account,"Major Research Equipment and Facilities Construction, National Science Foundation",33385863.03,049-0551
4415,5590,federal_account,"Financial Research Fund, Departmental Offices, Treasury",33243844.15,020-5590
3468,1103,federal_account,"Capital Improvement and Maintenance, Forest Service, Agriculture",32292907.49,012-1103
3708,4650,federal_account,"Working Capital Fund, National Institute of Standards and Technology, Commerce",32283236.45,013-4650
5896,0601,federal_account,"National Technical Institute for the Deaf, Special Institutions for Persons with Disabilities, Department of Education",31588750.0,091-0601
3350,0300,federal_account,"Salaries and Expenses, Office of Management and Budget, Executive Office of the President",31379269.94,011-0300
5537,1362,federal_account,"Health Surveillance and Program Support, Substance Abuse and Mental Health Services Administration, Health and Human Services",31224079.89,075-1362
3693,1500,federal_account,"Salaries and Expenses, Economic and Statistical Analysis, Commerce",31096990.89,013-1500
4925,0143,federal_account,"National Infrastructure Investments, Office of the Secretary, Transportation",31042955.17,069-0143
4735,4549,federal_account,"Federal Citizen Services Fund, General Services Administration",30446076.11,047-4549
5813,0337,federal_account,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",29924747.58,089-0337
4045,1300,federal_account,"Salaries and Expenses, National Security Division, Justice",29784105.77,015-1300
4765,5567,federal_account,"Investor Protection Fund, Securities and Exchange Commission",29567535.09,050-5567
4229,0529,federal_account,"Office of the Inspector General, State",29301337.65,019-0529
6467,0837,federal_account,"Advanced Research Projects Agency for Health-NIH, National Institutes of Health, Department of Health and Human Services",29229082.35,075-0837
5521,0947,federal_account,"Environmental Health, Centers for Disease Control and Prevention, Health and Human Services",29164145.74,075-0947
4905,0102,federal_account,"Salaries and Expenses, Office of the Secretary, Transportation",28923601.97,069-0102
5060,1750,federal_account,"Operations and Training, Maritime Administration, Transportation",28900844.63,069-1750
3776,1113,federal_account,"Office of Natural Resources Revenue, Department-Wide Programs, Interior",28802030.46,014-1113
4529,2099,federal_account,"Counter-ISIS Train and Equip Fund, Army",28656076.4,021-2099
6216,2722,federal_account,"Salaries and Expenses, Corporation for National and Community Service",28625875.53,485-2722
6172,0310,federal_account,"Salaries and Expenses, National Transportation Safety Board",28555011.07,424-0310
4644,0100,federal_account,"Salaries and Expenses, International Trade Commission",28211128.54,034-0100
3456,0900,federal_account,"Office of the Inspector General, Agriculture",27200269.11,012-0900
5899,0700,federal_account,"Office for Civil Rights, Departmental Management, Education",27005697.34,091-0700
5273,5382,federal_account,"Immigration User Fee Account, BICE, Homeland Security",26359849.01,070-5382
4123,1524,federal_account,"Administrative Expenses, Energy Employees Occupational Illness Compensation Fund, Office of Workers' Compensation Programs, Labor",26321703.62,016-1524
5000,0650,federal_account,"Operations and Research, National Highway Traffic Safety Administration, Transportation",26222668.0,069-0650
4855,8051,federal_account,"Railroad Unemployment Insurance Trust Fund, Benefit Payments, Railroad Retirement Board",26115058.22,060-8051
4411,5510,federal_account,"Private Collection Agent Program, Internal Revenue Service, Treasury",26037133.71,020-5510
5084,5172,federal_account,"Pipeline Safety, Pipeline and Hazardous Materials Safety Administration, Transportation",26029692.17,069-5172
3672,0515,federal_account,"Construction of Research Facilities, National Institute of Standards and Technology, Commerce",25878493.49,013-0515
5105,8016,federal_account,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",25610614.03,069-8016
6351,5715,federal_account,"National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, Interior",25306234.83,014-5715
3413,0013,federal_account,"Expenses, Office of the Chief Information Officer, Agriculture",25251186.57,012-0013
3778,1116,federal_account,"Oregon and California Grant Lands, Bureau of Land Management",25073498.64,014-1116
5272,5378,federal_account,"Student and Exchange Visitor Program, Border and Transportation Security, Homeland Security",25072025.21,070-5378
4875,0112,federal_account,"Office of Inspector General, Environmental Protection Agency",23753486.85,068-0112
3571,4230,federal_account,"Rural Electrification and Telephone Revolving Fund, Liquidating Account, Rural Utilities Service, Agriculture",23701279.28,012-4230
4922,0130,federal_account,"Salaries and Expenses, Office of Inspector General, Transportation",23592753.25,069-0130
4751,0106,federal_account,"STEM Education, National Science Foundation",23559618.37,049-0106
5795,0302,federal_account,"Operation and Maintenance, Southeastern Power Administration, Power Marketing Administrations, Energy",23538824.16,089-0302
3744,0120,federal_account,"Federal Trust Programs, Bureau of Trust Funds Administration, Interior",23537386.11,014-0120
4652,0120,federal_account,"Veterans Insurance and Indemnities, Veterans Benefits Administration, Veterans Affairs",23453740.34,036-0120
4225,0522,federal_account,"Emergencies in the Diplomatic and Consular Service, State",23290756.79,019-0522
3362,1070,federal_account,"High Intensity Drug Trafficking Areas Program, Funds Appropriated to the President",23200853.53,011-1070
4089,0106,federal_account,"Office of the Inspector General, Departmental Management, Labor",23122516.21,016-0106
3322,0038,federal_account,"Salaries and Expenses, Office of Administration, Executive",22714650.34,011-0038
4037,1003,federal_account,"Buildings and Facilities, Federal Prison System, Justice",22703862.65,015-1003
3697,4295,federal_account,"NTIS Revolving Fund, National Technical Information Service, Commerce",22640663.49,013-4295
5252,0803,federal_account,"Research and Development, Science and Technology Directorate, Homeland Security",22338605.55,070-0803
3676,0550,federal_account,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce",22301910.47,013-0550
4093,0148,federal_account,"Salaries and Expenses, Office of Federal Contract and Compliance Programs, Labor",22192192.53,016-0148
5431,0352,federal_account,"Primary Health Care Access, Health Resources and Services Administration, Health and Human Services",22097070.95,075-0352
5531,0958,federal_account,"Birth Defects, Developmental Disabilities, Disabilities and Health, Centers for Disease Control and Prevention, Health and Human Services",21813974.0,075-0958
6301,5761,federal_account,"Environmental Review Improvement Fund, Federal Permitting Improvement Steering Council",21724544.42,473-5761
5822,4563,federal_account,"Working Capital Fund, Departmental Administration, Energy",21623382.39,089-4563
4719,0401,federal_account,"Expenses, Government-Wide Policy, General Services Administration",21182233.72,047-0401
3854,5035,federal_account,"Land Acquisition and State Assistance, National Park Service",21168123.4,014-5035
3812,2301,federal_account,"Construction, Bureau of Indian Affairs",21009432.12,014-2301
4142,8130,federal_account,"Relief and Rehabilitation, Longshoremen's and Harbor Workers' Compensation Act, as Amended, Labor",20825014.97,016-8130
3463,1072,federal_account,"Watershed and Flood Prevention Operations, Natural Resources Conservation Service, Agriculture",20761853.69,012-1072
5774,0216,federal_account,"Energy Information Administration, Energy Programs, Energy",20558030.71,089-0216
5650,0100,federal_account,"Administration Expenses, Export-Import Bank of the United States",20530070.41,083-0100
3449,0502,federal_account,"Extension Activities, National Institute of Food and Agriculture, Agriculture",20205941.25,012-0502
3481,1230,federal_account,"Rural Electrification and Telecommunications Loans Program Account, Rural Utilities Service, Agriculture",20015764.5,012-1230
6478,0520,federal_account,"Creating Helpful Incentives to Produce Semiconductors (CHIPS) for America Fund, NIST, Commerce",19918469.19,013-0520
6480,0565,federal_account,"Public Wireless Supply Chain Innovation Fund, National Telecommunications and Information Administration, Commerce",19820288.81,013-0565
5702,0313,federal_account,"Native American Programs, Public and Indian Housing, Housing and Urban Development",19728761.0,086-0313
3351,0400,federal_account,"Salaries and Expenses, Office of the U.S. Trade Representative, Executive Office of the President",19390781.46,011-0400
6103,4334,federal_account,"Commodity Futures Trading Commission Customer Protection Fund, Commodity Futures Trading Commission",19325588.52,339-4334
5185,0412,federal_account,"Procurement, Construction, and Improvements, Cybersecurity and Infrastructure Security Agency, Homeland Security",19265420.55,070-0412
3516,2073,federal_account,"Energy Assistance Payments, Rural Business - Cooperative Service, Agriculture",19184028.07,012-2073
3922,5479,federal_account,"Cooperative Endangered Species Conservation Fund, from Land and Water Conservation Fund, U.S. Fish and Wildlife Service",19020743.0,014-5479
3598,5268,federal_account,"Recreation Fee Demonstration Program, Forest Service,  Agriculture",18782933.13,012-5268
6449,1735,federal_account,"Safe Streets and Roads for All, Office of the Secretary, Transportation",18634374.97,069-1735
3347,0110,federal_account,"Salaries and Expenses, the White House, Executive Office of the President",18549029.69,011-0110
3843,4556,federal_account,"Working Capital Fund, Geological Survey",18439642.0,014-4556
3953,5656,federal_account,"Colorado River Dam Fund, Boulder Canyon Project, Bureau of Reclamation",18326619.7,014-5656
5501,0896,federal_account,"National Center for Complementary and Integrative Health, National Institute of Health, Health and Human Services",18194056.02,075-0896
3746,0412,federal_account,"Assistance to Territories, Insular Affairs, Interior",18183059.91,014-0412
6123,1600,federal_account,"Salaries and Expenses, Federal Election Commission",18176531.61,360-1600
5528,0954,federal_account,"Energy Employees Occupational Illness Compensation Program, Centers for Disease Control and Prevention, Health and Human Services",18140665.05,075-0954
5257,0861,federal_account,"Operations and Support, Countering Weapons of Mass Destruction Office, Homeland Security",17965207.9,070-0861
3497,1701,federal_account,"Economic Research Service, Agriculture",17829040.86,012-1701
