id,code,type,name,amount,account_number
6289,1713,federal_account,"Port Infrastructure Development Program, Maritime Administration, Transportation",154510461.49,069-1713
3851,5029,federal_account,"Federal Aid to Wildlife Restoration, United States Fish and Wildlife Service",152586390.44,014-5029
5133,8159,federal_account,"Motor Carrier Safety Operations and Programs, Federal Motor Carrier Safety Administration, Transportation",152514097.03,069-8159
4097,0164,federal_account,"Veterans Employment and Training, Departmental Management, Labor",151533245.71,016-0164
3988,8151,federal_account,"Sport Fish Restoration Account, United States Fish and Wildlife Service",151241910.39,014-8151
5249,0800,federal_account,"Operations and Support, Science and Technology Directorate, Homeland Security",150201820.05,070-0800
4221,0210,federal_account,"National Endowment for Democracy, State",150000799.6,019-0210
5602,8175,federal_account,"Vaccine Injury Compensation Trust Fund - Treasury Managed, Health and Human Services",149944265.98,075-8175
6238,4331,federal_account,"Expenses, Presidio Trust",149533428.89,512-4331
6019,4931,federal_account,"Building Maintenance Fund, Defense",149293458.5,097-4931
6201,1770,federal_account,Gulf Coast Ecosystem Restoration Council,149068959.91,471-1770
5464,0807,federal_account,"National Library of Medicine, National Institutes of Health, Health and Human Services",149051511.9,075-0807
5748,4586,federal_account,"Information Technology Fund, Management and Administration, Housing and Urban Development",148396926.33,086-4586
4651,0111,federal_account,"Construction, Minor Projects, Departmental Administration, Veterans Affairs",147887292.9,036-0111
5455,0519,federal_account,"Quality Improvements Organizations, Centers for Medicare and Medicaid, Health and Human Services",147575778.5,075-0519
3442,0180,federal_account,"Farm Production and Conservation Business Center, Farm Production and Conservation Programs, Agriculture",145553715.55,012-0180
3983,8030,federal_account,"Tribal Trust Fund, Bureau of Trust Funds Administration, Interior",145004219.81,014-8030
6480,0565,federal_account,"Public Wireless Supply Chain Innovation Fund, National Telecommunications and Information Administration, Commerce",143959663.61,013-0565
3739,0102,federal_account,"Departmental Operations, Office of the Secretary, Interior",143106841.4,014-0102
3510,1980,federal_account,"Rural Water and Waste Disposal Program Account, Rural Utilities Service, Agriculture",143013154.45,012-1980
5502,0897,federal_account,"National Institute on Minority Health and Health Disparities, National Institutes of Health, Health and Human Services",142501521.26,075-0897
4793,0745,federal_account,"Family Housing Operation and Maintenance, Air Force",142427702.65,057-0745
3469,1104,federal_account,"Forest and Rangeland Research, Forest Service, Agriculture",139986583.64,012-1104
4215,0120,federal_account,"Capital Investment Fund, State",137932197.3,019-0120
5932,3126,federal_account,"Regulatory Program, Corps of Engineers, Civil",137803260.75,096-3126
5684,0205,federal_account,"Home Investment Partnerships Program, Community and Planning Development, Housing and Urban Development",136463180.0,086-0205
5252,0803,federal_account,"Research and Development, Science and Technology Directorate, Homeland Security",136392142.01,070-0803
4157,1107,federal_account,"Operation and Maintenance, Marine Corps Reserve",136332604.77,017-1107
4010,0319,federal_account,"Salaries and Expenses, Antitrust Division, Justice",136179615.92,015-0319
6435,2641,federal_account,"Energy Community Revitalization Program,  Department-Wide Programs, Interior",135693020.45,014-2641
6165,0100,federal_account,"Salaries and Expenses, National Labor Relations Board",135564415.54,420-0100
5559,1700,federal_account,"Healthcare Research and Quality, Agency for Healthcare Research and Quality, Health and Human Services",134775130.01,075-1700
5545,1512,federal_account,"Promoting Safe and Stable Families, Administration for Children and Families, Health and Human Services",134364957.01,075-1512
3799,1700,federal_account,"Offshore Safety and Environmental Enforcement, Bureau of Safety and Environmental Enforcement, Interior",134306268.53,014-1700
4680,1122,federal_account,"Board of Veterans Appeals, Departmental Administration, Veterans Affairs",134150995.3,036-1122
5056,1711,federal_account,"Maritime Security Program, Maritime Administration, Transportation",132924000.0,069-1711
5453,0516,federal_account,"State Grants and Demonstration, Centers for Medicare and Medicaid Services, Health and Human Services",132077243.61,075-0516
5169,0115,federal_account,"Operations and Support, Intelligence, Analysis, and Operations Coordination, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",131413430.67,070-0115
6351,5715,federal_account,"National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, Interior",131201560.66,014-5715
4149,0735,federal_account,"Family Housing Operation and Maintenance, Navy and Marine Corps",130310308.02,017-0735
5803,0318,federal_account,"Electricity, Energy Programs, Energy",128755265.34,089-0318
5162,0100,federal_account,"Operations and Support, Office of the Secretary and Executive Management, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",128595939.78,070-0100
4051,5073,federal_account,"United States Trustee System Fund, Justice",128586198.54,015-5073
5082,4522,federal_account,"Working Capital Fund, Transportation Systems Center, Transportation",128354560.83,069-4522
5640,4546,federal_account,"Working Capital Fund, National Aeronautics and Space Administration",127142313.23,080-4546
5526,0952,federal_account,"Injury Prevention and Control, Centers for Disease Control and Prevention, Health and Human Services",126367349.05,075-0952
5527,0953,federal_account,"National Institute For Occupational Safety and Health, Centers for Disease Control and Prevention, Health and Human Services",125314821.13,075-0953
6113,1712,federal_account,"Salaries and Expenses, Federal Payment to the District of Columbia Courts",124235515.39,349-1712
6218,2726,federal_account,"Payment to National Service Trust, Corporation for National and Community Service",124102000.0,485-2726
4701,8132,federal_account,"National Service Life Insurance Fund, Veterans Affairs",123175980.86,036-8132
5763,4578,federal_account,"Records Center Revolving Fund, National Archives and Records Administration",123073425.89,088-4578
4670,0170,federal_account,"Office of Inspector General, Departmental Administration, Veterans Affairs",122952668.26,036-0170
3580,5161,federal_account,"Agricultural Quarantine Inspection User Fee Account, Animal and Plant Health Inspection Service, Agriculture",122583692.94,012-5161
3657,0120,federal_account,"Salaries and Expenses, Departmental Management, Commerce",122558724.01,013-0120
5306,8149,federal_account,"Boat Safety, USCG, Homeland Security",122157458.04,070-8149
3874,5110,federal_account,"Recreation Enhancement Fee Program, National Park Service",121846131.36,014-5110
4049,5041,federal_account,"Crime Victims Fund, Justice",121201370.56,015-5041
4092,0143,federal_account,"Salaries and Expenses, Wage and Hour Division, Labor",121051604.63,016-0143
5930,3124,federal_account,"Expenses, Corps of Engineers-Civil",119235813.81,096-3124
5503,0898,federal_account,"National Institute of Biomedical Imaging and Bioengineering, National Institutes of Health, Health and Human Services",118143376.2,075-0898
4677,1119,federal_account,"Veterans Housing Benefit Program Fund, Veterans Benefits Administration, Veterans Affairs",118031163.23,036-1119
5006,0700,federal_account,"Safety and Operations, Federal Railroad Administration, Transportation",117575895.61,069-0700
5638,0130,federal_account,"Construction and Environmental Compliance and Restoration, National Aeronautics and Space Administration",117291871.95,080-0130
5818,4180,federal_account,"Expenses, Isotope Production and Distribution Program Fund, Energy",116941404.9,089-4180
4684,4012,federal_account,"Service-Disabled Veterans Insurance Fund, Veterans Affairs",116934026.19,036-4012
5180,0405,federal_account,"Contribution for Annuity Benefits, United States Secret Service, Homeland Security",116535139.85,070-0405
5935,3130,federal_account,"Formerly Utilized Sites Remedial Action Program, Corps of Engineers-Civil",116341598.97,096-3130
3357,1032,federal_account,"Peacekeeping Operations, Funds Appropriated to the President",115813608.17,011-1032
5173,0200,federal_account,"Operations and Support, Office of Inspector General, Homeland Security",113562884.85,070-0200
3531,2900,federal_account,"Salaries and Expenses, Foreign Agricultural Service, Agriculture",113163422.08,012-2900
6288,1712,federal_account,"State Maritime Academy Operations, Maritime Administration, Transportation",112319136.6,069-1712
3748,0415,federal_account,"Compact of Free Association, Insular Affairs, Interior",111957865.93,014-0415
6454,2297,federal_account,"Clean Energy Demonstrations, Energy Programs, Energy",109879783.65,089-2297
4751,0106,federal_account,"STEM Education, National Science Foundation",109750054.39,049-0106
3891,5198,federal_account,"Natural Resource Damage Assessment and Restoration Fund, Office of the Secretary",108174053.75,014-5198
4376,1804,federal_account,"Salaries and Expenses, Office of Terrorism and Financial Intelligence, Departmental Offices, Treasury",107942021.82,020-1804
4316,0173,federal_account,"Salaries and Expenses, Financial Crimes Enforcement Network",107840545.27,020-0173
6236,1734,federal_account,"Salaries and Expenses, Federal Payment to the Court Services and Offender Supervision Agency for the District of Columbia",107212405.2,511-1734
5127,8106,federal_account,"Grants-In-Aid for Airports, Liquidation of Contract Authorization, Airport and Airway Trust Fund, Federal Aviation Administration, Transportation",105781727.51,069-8106
3811,2240,federal_account,"Contract Support Costs, Bureau of Indian Affairs and Bureau of Indian Education, Interior",105397188.71,014-2240
5437,0359,federal_account,"Family Planning, Health Resources and Services Administration, Health and Human Services",104501289.61,075-0359
6005,0819,federal_account,"Overseas Humanitarian, Disaster, and Civic AID, Defense",103848545.25,097-0819
3637,8015,federal_account,"Expenses and Refunds, Inspection and Grading of Farm Products, Agricultural Marketing Service, Agriculture",103328808.2,012-8015
4296,0119,federal_account,"Salaries and Expenses, Treasury Inspector General for Tax Administration, Departmental Offices, Treasury",100913482.21,020-0119
5175,0300,federal_account,"Operations and Support, U.S. Citizenship and Immigration Services, Homeland Security",100736154.13,070-0300
4399,4446,federal_account,"Federal Payment for Water and Sewer Services, Treasury",97273993.15,020-4446
3804,1917,federal_account,"Ocean Energy Management, Bureau of Ocean Energy Management, Interior",97155720.37,014-1917
5087,5423,federal_account,"Essential Air Service and Rural Airport Improvement Fund, Office of the Secretary, Transportation",96632766.68,069-5423
6061,8358,federal_account,"Support for U.S. Relocation to Guam Activities, Defense",96360993.59,097-8358
6053,8098,federal_account,"Department of Defense, Education Benefits Fund",95059274.45,097-8098
4154,1003,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Personnel, Marine Corps",94316000.0,017-1003
6274,5585,federal_account,"Travel Promotion Fund, Corporation for Travel Promotion",94300000.0,580-5585
5927,3121,federal_account,"Investigations, Corps of Engineers-Civil",93837223.72,096-3121
5071,2811,federal_account,"Consolidated Rail Infrastructure and Safety Improvements Grants, Federal Railroad Administration, Transportation",93170744.0,069-2811
5129,8108,federal_account,"Research, Engineering and Development, Airport and Airway Trust Fund, Federal Aviation Administration, Transportation",93054510.85,069-8108
3999,0129,federal_account,"Salaries and Expenses, General Administration, Justice",92761378.45,015-0129
5380,1154,federal_account,"Business Loans Program Account, Small Business Administration",92745887.55,073-1154
3883,5143,federal_account,"Cooperative Endangered Species Conservation Fund, United States Fish and Wildlife Service",91990576.16,014-5143
5702,0313,federal_account,"Native American Programs, Public and Indian Housing, Housing and Urban Development",91103038.0,086-0313
6391,5740,federal_account,"Selis-Qlispe Ksanka Settlement Trust Fund, Bureau of Indian Affairs and Bureau of Indian Education, Interior",90000000.0,014-5740
4652,0120,federal_account,"Veterans Insurance and Indemnities, Veterans Benefits Administration, Veterans Affairs",89828822.53,036-0120
4410,5445,federal_account,"Debt Collection Fund, Bureau of the Fiscal Service, Treasury",89225957.68,020-5445
3543,3316,federal_account,"Emergency Conservation Program, Farm Service Agency, Agriculture",89004808.15,012-3316
5439,0361,federal_account,"Program Management, Health Resources and Services Administration, Health and Human Services",88956204.46,075-0361
4024,0403,federal_account,"Public Safety Officers Benefits, Office of Justice Programs, Justice",88712136.1,015-0403
3498,1801,federal_account,"National Agricultural Statistics Service, Agriculture",88611332.87,012-1801
4735,4549,federal_account,"Federal Citizen Services Fund, General Services Administration",88140688.32,047-4549
5693,0237,federal_account,"Housing for Persons with Disabilities, Housing Programs, Housing and Urban Development",87409154.9,086-0237
4104,0172,federal_account,"Program Administration, Employment and Training Administration, Labor",87246319.05,016-0172
5813,0337,federal_account,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",87157796.06,089-0337
5412,0139,federal_account,"Office of Medicare Hearings and Appeals, Office of the Secretary, Health and Human Services",86293283.52,075-0139
4905,0102,federal_account,"Salaries and Expenses, Office of the Secretary, Transportation",86201451.3,069-0102
3505,1951,federal_account,"Rural Community Facilities Program Account, Rural Housing Service, Agriculture",85802256.0,012-1951
3553,3508,federal_account,"Nutrition Programs Administration, Food and Nutrition Service, Agriculture",85788577.79,012-3508
5767,0208,federal_account,"Title 17 Innovative Technology Loan Guarantee Program, Energy Programs, Energy",85710995.94,089-0208
5000,0650,federal_account,"Operations and Research, National Highway Traffic Safety Administration, Transportation",84415999.15,069-0650
4016,0328,federal_account,"Office of Inspector General, General Administration, Justice",83995614.67,015-0328
5898,0603,federal_account,"Howard University,  Education",83147000.0,091-0603
5776,0218,federal_account,"Strategic Petroleum Reserve, Energy Programs, Energy",82875082.06,089-0218
3802,1803,federal_account,"Payments in Lieu of Coal Fee Receipts, Office of Surface Mining Reclamation and Enforcement",82382782.34,014-1803
5530,0956,federal_account,"Public Health Preparedness and Response, Centers for Disease Control and Prevention, Health and Human Services",81802697.77,075-0956
5329,0306,federal_account,"Assistance for Europe, Eurasia, and Central Asia, Funds Appropriated to the President, US Agency for International Development",81583509.76,072-0306
4124,1700,federal_account,"Salaries and Expenses, Employee Benefits Security Administration, Labor",81288439.36,016-1700
5431,0352,federal_account,"Primary Health Care Access, Health Resources and Services Administration, Health and Human Services",80255438.77,075-0352
4018,0333,federal_account,"Payment to the Radiation Exposure Compensation Trust Fund, Justice",80000000.0,015-0333
5187,0414,federal_account,"Procurement, Construction, and Improvements, Federal Emergency Management Agency, Homeland Security",77726279.47,070-0414
4757,0551,federal_account,"Major Research Equipment and Facilities Construction, National Science Foundation",76383266.89,049-0551
4096,0163,federal_account,"Salaries and Expenses, Office  of Workers' Compensation Programs, Labor",76017238.66,016-0163
4233,0540,federal_account,"Payment to the Foreign Service Retirement and Disability Fund, State",75541060.0,019-0540
5821,4452,federal_account,"Colorado River Basins Power Marketing Fund, Western Area Power Administration, Power Marketing Administration, Energy",75473568.12,089-4452
5060,1750,federal_account,"Operations and Training, Maritime Administration, Transportation",75073241.57,069-1750
3468,1103,federal_account,"Capital Improvement and Maintenance, Forest Service, Agriculture",74275948.5,012-1103
5796,0303,federal_account,"Operation and Maintenance, Southwestern Power Administration, Power Marketing Administrations, Energy",73950409.37,089-0303
6276,5578,federal_account,"Consumer Financial Civil Penalty Fund, Bureau of Consumer Financial Protection",73626031.03,581-5578
5822,4563,federal_account,"Working Capital Fund, Departmental Administration, Energy",73428511.75,089-4563
5897,0602,federal_account,"Gallaudet University, Special Institutions for Persons with Disabilities, Education",72279292.0,091-0602
5273,5382,federal_account,"Immigration User Fee Account, BICE, Homeland Security",71526085.86,070-5382
4356,1008,federal_account,"Salaries and Expenses, Alcohol and Tobacco Tax and Trade Bureau, Treasury",71281856.15,020-1008
5675,0189,federal_account,"Office of Inspector General, Management and Administration, Housing and Urban Development",71140269.15,086-0189
5581,5628,federal_account,"NIH Innovation, CURES Act, National Institutes of Health, Health and Human Services",71040475.0,075-5628
4048,4575,federal_account,"Justice Prisoner and Alien Transportation System Fund, United States Marshals Service, Justice",70623204.27,015-4575
3776,1113,federal_account,"Office of Natural Resources Revenue, Department-Wide Programs, Interior",70278598.68,014-1113
4813,3730,federal_account,"Military Construction, Air Force Reserve",70077198.39,057-3730
5976,0134,federal_account,"Cooperative Threat Reduction Account, Defense",70037392.59,097-0134
6161,0200,federal_account,"Grants and Administration, National Endowment for the Humanities, National Foundation on the Arts and Humanities",70015849.47,418-0200
6446,1402,federal_account,"Natural Gas Distribution Infrastructure Safety and Modernization Grant Program, Pipeline and Hazardous Materials Safety Administration, Transportation",69440987.73,069-1402
4705,8455,federal_account,"Veterans Special Life Insurance Fund, Trust Revolving Fund, Veterans Affairs",69438762.71,036-8455
4859,0100,federal_account,"Salaries and Expenses, Consumer Product Safety Commission",69382849.46,061-0100
6225,8267,federal_account,"National Service Trust, Corporation for National and Community Service",69122217.13,485-8267
4519,2086,federal_account,"Military Construction, Army Reserve",68717273.67,021-2086
4857,8237,federal_account,"Limitation on Administration, Railroad Retirement Board",68434609.73,060-8237
5266,4743,federal_account,"Yard Fund, USCG, Homeland Security",67193470.88,070-4743
3350,0300,federal_account,"Salaries and Expenses, Office of Management and Budget, Executive Office of the President",67161340.09,011-0300
4026,0405,federal_account,"Juvenile Justice Programs, Office of Justice Programs, Justice",66690262.37,015-0405
4601,0400,federal_account,"Office of the Inspector General, Social Security Administration",66497680.73,028-0400
4612,5419,federal_account,"State Supplemental Fees, Social Security Administration",65609961.3,028-5419
4045,1300,federal_account,"Salaries and Expenses, National Security Division, Justice",65419361.73,015-1300
5899,0700,federal_account,"Office for Civil Rights, Departmental Management, Education",65307228.72,091-0700
5406,0125,federal_account,"Nonrecurring Expense Fund, Office of the Secretary, Health and Human Services",65044812.28,075-0125
5272,5378,federal_account,"Student and Exchange Visitor Program, Border and Transportation Security, Homeland Security",64980138.61,070-5378
3693,1500,federal_account,"Salaries and Expenses, Economic and Statistical Analysis, Commerce",64095870.2,013-1500
5537,1362,federal_account,"Health Surveillance and Program Support, Substance Abuse and Mental Health Services Administration, Health and Human Services",62812911.95,075-1362
4529,2099,federal_account,"Counter-ISIS Train and Equip Fund, Army",62059789.9,021-2099
6172,0310,federal_account,"Salaries and Expenses, National Transportation Safety Board",62005739.68,424-0310
3833,4079,federal_account,"Lower Colorado River Basin Development Fund, Bureau of Reclamation",62005156.63,014-4079
3516,2073,federal_account,"Energy Assistance Payments, Rural Business - Cooperative Service, Agriculture",61685995.67,012-2073
7009,1001,federal_account,"Operations, Preparedness, and Emergency Response, Administration for Strategic Preparedness and Response, Health and Human Services",61477979.06,075-1001
3674,0525,federal_account,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",61391350.02,013-0525
4123,1524,federal_account,"Administrative Expenses, Energy Employees Occupational Illness Compensation Fund, Office of Workers' Compensation Programs, Labor",60836889.45,016-1524
4369,1743,federal_account,"Claims for Contract Disputes (Indefinite), Bureau of the Fiscal Service, Treasury",60639821.67,020-1743
3456,0900,federal_account,"Office of the Inspector General, Agriculture",60498725.07,012-0900
3742,0107,federal_account,"Salaries and Expenses, Office of the Solicitor, Interior",60115232.42,014-0107
6468,1718,federal_account,"Tanker Security Program, Maritime Administration, Transportation",60000000.0,069-1718
5263,4535,federal_account,"Supply Fund, USCG, Homeland Security",59976289.99,070-4535
5257,0861,federal_account,"Operations and Support, Countering Weapons of Mass Destruction Office, Homeland Security",59588790.73,070-0861
6478,0520,federal_account,"Creating Helpful Incentives to Produce Semiconductors (CHIPS) for America Fund, NIST, Commerce",58760781.21,013-0520
4415,5590,federal_account,"Financial Research Fund, Departmental Offices, Treasury",58397006.79,020-5590
6488,1010,federal_account,"Medicare-Eligible Retiree Health Fund Contribution, Space Force, Air Force",58016000.0,057-1010
4810,3600,federal_account,"Research, Development, Test, and Evaluation, Air Force",57928357.25,057-3600
3778,1116,federal_account,"Oregon and California Grant Lands, Bureau of Land Management",57658432.85,014-1116
5774,0216,federal_account,"Energy Information Administration, Energy Programs, Energy",56610764.61,089-0216
5700,0308,federal_account,"Housing Opportunities for Persons with AIDS, Community Planning and Development, Housing and Urban Development",55688897.0,086-0308
5521,0947,federal_account,"Environmental Health, Centers for Disease Control and Prevention, Health and Human Services",55660492.15,075-0947
4644,0100,federal_account,"Salaries and Expenses, International Trade Commission",55380980.58,034-0100
5650,0100,federal_account,"Administration Expenses, Export-Import Bank of the United States",54624769.13,083-0100
5281,5543,federal_account,"International Registered Traveler Program Fund, U.S. Customs and Border Protection, Homeland Security",54009647.16,070-5543
3322,0038,federal_account,"Salaries and Expenses, Office of Administration, Executive",53952236.51,011-0038
5637,0128,federal_account,"Science, Technology, Engineering, and Mathematics Engagement, National Aeronautics and Space Administration",53442573.34,080-0128
5495,0889,federal_account,"National Institute of Nursing Research, National Institutes of Health, Health and Human Services",52970904.34,075-0889
3952,5648,federal_account,"Power Systems, Indian Irrigation Projects, Bureau of Indian Affairs",52734245.39,014-5648
4855,8051,federal_account,"Railroad Unemployment Insurance Trust Fund, Benefit Payments, Railroad Retirement Board",52661472.09,060-8051
5673,0183,federal_account,"Mutual Mortgage Insurance Program Account, Federal Housing Administration, Housing and Urban Development",52476729.87,086-0183
6216,2722,federal_account,"Salaries and Expenses, Corporation for National and Community Service",52319480.37,485-2722
5084,5172,federal_account,"Pipeline Safety, Pipeline and Hazardous Materials Safety Administration, Transportation",51949527.28,069-5172
4229,0529,federal_account,"Office of the Inspector General, State",51720689.19,019-0529
4411,5510,federal_account,"Private Collection Agent Program, Internal Revenue Service, Treasury",51655476.28,020-5510
3744,0120,federal_account,"Federal Trust Programs, Bureau of Trust Funds Administration, Interior",51244750.39,014-0120
5105,8016,federal_account,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",50116207.18,069-8016
5421,0148,federal_account,"Payment to the FDA Innovation Account, CURES Act, Food and Drug Administration, Health and Human Services",50000000.0,075-0148
4089,0106,federal_account,"Office of the Inspector General, Departmental Management, Labor",49704758.03,016-0106
3854,5035,federal_account,"Land Acquisition and State Assistance, National Park Service",49676336.87,014-5035
3598,5268,federal_account,"Recreation Fee Demonstration Program, Forest Service,  Agriculture",49392706.56,012-5268
4416,5622,federal_account,"Special Compliance Personnel Program, Internal Revenue Service, Treasury",48760353.18,020-5622
3676,0550,federal_account,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce",48645206.48,013-0550
4093,0148,federal_account,"Salaries and Expenses, Office of Federal Contract and Compliance Programs, Labor",48476671.93,016-0148
4922,0130,federal_account,"Salaries and Expenses, Office of Inspector General, Transportation",48449820.1,069-0130
5501,0896,federal_account,"National Center for Complementary and Integrative Health, National Institute of Health, Health and Human Services",48210593.7,075-0896
6373,0127,federal_account,No Surprises Act Implementation Fund,48077208.49,075-0127
3812,2301,federal_account,"Construction, Bureau of Indian Affairs",47762281.52,014-2301
6152,0100,federal_account,"Grants and Administration, National Endowment for the Arts",47629532.0,417-0100
6469,2819,federal_account,"Grants-in-Aid for Airports, Federal Aviation Administration, Transportation",47605028.7,069-2819
6281,2250,federal_account,"Cybersecurity, Energy Security, and Emergency Response, Energy Programs, Energy",47460765.32,089-2250
5378,0400,federal_account,"Entrepreneurial Development Programs, Small Business Administration",47453076.43,073-0400
5757,8560,federal_account,"Housing Trust Fund, Community Planning and Development, Housing and Urban Development",47244366.02,086-8560
5345,1027,federal_account,"Transition Initiatives, Funds Appropriated to the President, US Agency for International Development",46574767.61,072-1027
6055,8164,federal_account,"Commissary Stores Surcharge Program, Defense",46020684.48,097-8164
4037,1003,federal_account,"Buildings and Facilities, Federal Prison System, Justice",45552882.31,015-1003
3843,4556,federal_account,"Working Capital Fund, Geological Survey",45054616.97,014-4556
6083,0200,federal_account,"Appalachian Regional Development Programs, Appalachian Regional Commission",44960038.54,309-0200
3834,4081,federal_account,"Upper Colorado River Basin Fund, Bureau of Reclamation",44932776.25,014-4081
4142,8130,federal_account,"Relief and Rehabilitation, Longshoremen's and Harbor Workers' Compensation Act, as Amended, Labor",44872723.02,016-8130
6443,1146,federal_account,"Ferry Service for Rural Communities, Federal Transit Administration, Transportation",44823800.0,069-1146
4225,0522,federal_account,"Emergencies in the Diplomatic and Consular Service, State",44771009.57,019-0522
5200,0532,federal_account,"Procurement, Construction, and Improvements, U.S. Customs and Border Protection, Homeland Security",44297859.77,070-0532
5468,0838,federal_account,"Buildings and Facilities, National Institutes of Health, Health and Human Services",44287403.27,075-0838
3413,0013,federal_account,"Expenses, Office of the Chief Information Officer, Agriculture",43921376.7,012-0013
4498,1805,federal_account,"Salaries and Expenses, Cemeterial Expenses, Army",43400388.42,021-1805
5670,0174,federal_account,"Lead Hazard Reduction, Office of Lead Hazard Control and Healthy Homes, Housing and Urban Development",42728561.95,086-0174
4875,0112,federal_account,"Office of Inspector General, Environmental Protection Agency",42462854.78,068-0112
5195,0510,federal_account,"Procurement, Construction, and Improvements, Federal Law Enforcement Training Centers, Homeland Security",42128554.01,070-0510
5070,2810,federal_account,"Federal-State Partnership for Intercity Passenger Rail Grants, Federal Railroad Administration, Transportation",41886667.0,069-2810
6439,0671,federal_account,"Supplemental Highway Traffic Safety Programs, National Highway Traffic Safety Administration, Transportation",41574298.35,069-0671
3497,1701,federal_account,"Economic Research Service, Agriculture",40617582.16,012-1701
5389,0100,federal_account,"Salaries and Expenses, American Battle Monuments Commission",40438033.74,074-0100
3746,0412,federal_account,"Assistance to Territories, Insular Affairs, Interior",40425693.93,014-0412
3571,4230,federal_account,"Rural Electrification and Telephone Revolving Fund, Liquidating Account, Rural Utilities Service, Agriculture",40242279.44,012-4230
5528,0954,federal_account,"Energy Employees Occupational Illness Compensation Program, Centers for Disease Control and Prevention, Health and Human Services",40220832.94,075-0954
3672,0515,federal_account,"Construction of Research Facilities, National Institute of Standards and Technology, Commerce",39964269.98,013-0515
6449,1735,federal_account,"Safe Streets and Roads for All, Office of the Secretary, Transportation",39512947.23,069-1735
6504,0965,federal_account,"Credit for Previously-Owned Clean Vehicles, Internal Revenue Service, Treasury",39511157.0,020-0965
5795,0302,federal_account,"Operation and Maintenance, Southeastern Power Administration, Power Marketing Administrations, Energy",39504341.71,089-0302
3953,5656,federal_account,"Colorado River Dam Fund, Boulder Canyon Project, Bureau of Reclamation",38466736.1,014-5656
5785,0236,federal_account,"Office of the Inspector General, Energy Programs, Energy",38158460.69,089-0236
3487,1401,federal_account,"Buildings and Facilities, Agricultural Research Service, Agriculture",38124358.45,012-1401
4719,0401,federal_account,"Expenses, Government-Wide Policy, General Services Administration",38092297.12,047-0401
5531,0958,federal_account,"Birth Defects, Developmental Disabilities, Disabilities and Health, Centers for Disease Control and Prevention, Health and Human Services",38039696.86,075-0958
3347,0110,federal_account,"Salaries and Expenses, the White House, Executive Office of the President",37866820.57,011-0110
4765,5567,federal_account,"Investor Protection Fund, Securities and Exchange Commission",37639989.34,050-5567
3800,1801,federal_account,"Regulation and Technology, Office of Surface Mining Reclamation and Enforcement",36713437.04,014-1801
6253,0750,federal_account,"Salaries and Expenses, Delta Regional Authority",36699019.42,517-0750
5422,0170,federal_account,"HHS Accrual Contribution to the Uniformed Services Retiree Health Care Fund, Office of the Assistant Secretary for Health, Health and Human Services",36365751.0,075-0170
5467,0819,federal_account,"John E. Fogarty International Center, National Institutes of Health, Health and Human Services",35909153.73,075-0819
3351,0400,federal_account,"Salaries and Expenses, Office of the U.S. Trade Representative, Executive Office of the President",35741510.84,011-0400
6301,5761,federal_account,"Environmental Review Improvement Fund, Federal Permitting Improvement Steering Council",35681350.51,473-5761
3740,0104,federal_account,"Salaries and Expenses, Office of the Inspector General, Interior",35430350.62,014-0104
3530,2707,federal_account,"Administrative and Operating Expenses, Office of Risk Management, Agriculture",34942567.64,012-2707
5658,8522,federal_account,"Armed Forces Retirement Home Trust Fund, Armed Forces Retirement Home",34711638.9,084-8522
5440,0365,federal_account,"Health Centers Malpractice Claims, Health Resources and Services Administration, Health and Human Services",34687248.5,075-0365
5519,0944,federal_account,"Toxic Substances and Environmental Public Health, Agency for Toxic Substances and Disease Registry, Health and Human Services",34367116.57,075-0944
5336,1007,federal_account,"Operating Expenses of the United States Agency for International Development, Office of Inspector General, Funds Appropriated to the President",33916446.57,072-1007
4028,0409,federal_account,"Violence Against Women Prevention and Prosecution Programs, Office of Justice Programs, Justice",33886739.44,015-0409
6123,1600,federal_account,"Salaries and Expenses, Federal Election Commission",33684335.03,360-1600
5052,1401,federal_account,"Hazardous Materials Safety, Pipeline and Hazardous Materials Safety Administration, Transportation",32905221.51,069-1401
3697,4295,federal_account,"NTIS Revolving Fund, National Technical Information Service, Commerce",32828870.04,013-4295
5907,1400,federal_account,"Office of the Inspector General, Departmental Management, Education",32752807.42,091-1400
6353,5716,federal_account,"National Parks and Public Land Legacy Restoration Fund, Forest Service, Agriculture",32609953.01,012-5716
3866,5065,federal_account,"Policy and Administration, Bureau of Reclamation, Interior",32597366.35,014-5065
6509,2305,federal_account,"Energy Projects, Energy Programs, Energy",32413817.0,089-2305
3900,5248,federal_account,"Payments to States, Flood Control Act of 1954, Office of Natural Resources Revenue, Interior",32185035.39,014-5248
3850,5020,federal_account,"Land Acquisition, United States Fish and Wildlife Service",32174416.64,014-5020
4715,0108,federal_account,"Office of Inspector General, General Services Administration",31954151.85,047-0108
